"KEY","TEXT"
"returnpass.selectable_reward_info.disclaimer","Du får den här belöningen när du nått den sista [#!]milstolpen[#] och blivit klar med [#!]returpasset[#].
Du kan byta belöning innan du hämtar den."
"returnpass.selectable_reward_info.message","Välj något av följande som returpassets slutbelöning!"
"returnpass.selectable_reward_info.title","Välj belöning"
"returnpass.view.challenges.active.title","Returutmaningar"
"returnpass.view.complete.title","Returpass klart"
"returnpass.view.info.message","Gör dig redo för ärorika utmaningar och belöningar med returpasset!

[#!]Nivåutmaningar[#]
Nivåutmaningarna är indelade i nivåer och är aktiva tills du klarar dem. När du klarar alla utmaningar på en nivå avslöjas nästa utmaningsnivå.

[#!]Returutmaningar[#]
Returutmaningarna har nivåer: klara en utmaning för att få nästa utmaningsnivå att dyka upp.

[#!]

[#!]Returpoäng[#]
Utmaningar ger dig returpoäng. Returpoäng krävs för att nå [#!]milstolpar[#] på returvägen.

[#!]Milstolpar[#]
Varje milstolpe kan ge [#!]vanliga belöningar[#] och [#!]premiumbelöningar[#]. [#!]Premiumbelöningar[#] är bara tillgängliga för spelare med ett aktivt [#!]returpass[#]."
"returnpass.view.points_icon.info.message","Klara [#!]returpassutmaningar[#] för att få [#!]returpoäng[#].

Samla [#!]returpoäng[#] för att nå [#!]milstolpar[#] och låsa upp fantastiska belöningar.

Du behöver [#!]{0} returpoäng[#] till för att nå nästa [#!]milstolpe[#]."
"returnpass.view.points_icon.info.title","Returpoäng"
"returnpass.view.tier","Nivåutmaning [#!]{0}[#]"
"returnpass.view.tier.title","Nivåutmaningar"
"returnpass.view.title","Returpass"
"riderhero.info.stat.at_max","[##elementgreen](max)[#]"
"riderhero.info.stat.attack","Attackbonus: [#!]+{0}[#]"
"riderhero.info.stat.defense","Försvarsbonus: [#!]+{0}[#]"
"riderhero.info.stat.defense.boosted","Försvarsbonus: [##elementgreen]+{0}[#]"
"riderhero.info.stat.health","Hälsobonus: [#!]+{0}[#]"
"riderhero.info.stat.health.boosted","Hälsobonus: [##elementgreen]+{0}[#]"
"riderhero.info.stat.maxstats.message","Drakryttare har maximala attributsbonusar som de kan ge till sin drake beroende på drakryttarens sällsynthet.

Maximala attributsbonusar för den här drakryttaren:"
"riderhero.info.stat.message","Den här drakryttaren ger sin drake följande attributsbonusar:"
"riderheroboost.description","Drakryttare ger [#!]{0}x[#] försvarsbonusar och [#!]{1}x[#] hälsobonusar i den här striden. De här bonusarna gäller både försvars- och anfallslag."
"riderheroboost.description.dragonpvp","Drakryttare ger [#!]{0}x[#] försvarsbonusar och [#!]{1}x[#] hälsobonusar i alla drakplundringsstrider. De här bonusarna gäller både försvars- och anfallslag."
"riderheroboost.description.dragonpvpevent","Drakryttare ger [#!]{0}x[#] försvarsbonusar och [#!]{1}x[#] hälsobonusar i alla strider i plundringsturneringar i drakspiran. De här bonusarna gäller både försvars- och anfallslag."
"riderheroboost.title","Ryttarboost"
"roster.maxselection.classic","Du kan välja maximalt {0} hjältar att träna med!"
"roster.maxselection.costume.classics","Du kan välja maximalt {0} hjältar eller kläder att träna med!"
"roster.maxselection.dragon","Du kan välja maximalt {0} drakar att träna med!"
"s4_morel_costume_sage","Vis eloi"
"s4_octros_costume_suitor","Molluskfriare"
"s4_passepartout_costume_artist","Elegant konstnär"
"s4_xnolphod_costume_jailer","Oktapod-fångvakt"
"s5_boss_ultimate_set_unleashed","Vilda Set"
"season.lure_bonus.active","Monsterbete aktivt!"
"season.lure_bonus.bought.description.season2","Nu har du mycket större chans att hitta [#!]orikalkumhavsdrakar[#] i [#!]säsong II[#]. Orikalkumhavsdrakar släpper också [#!]fler belöningar[#] och [#!]fler orikalkumhavsdrakar[#] har lockats fram ur sina gömställen.

Hitta allihop innan nuvarande [#!]Atlantis stiger[#]-evenemang är slut!"
"season.lure_bonus.bought.description.season3","Nu har du mycket större chans att hitta [#!]Midgårdsgnomer[#] i [#!]säsong III[#]. Midgårdsgnomer släpper också [#!]fler belöningar[#] och [#!]Midgårdsgnomer[#] har lockats fram ur sina gömställen.

Hitta allihop innan nuvarande [#!]Valhalla för alltid[#]-evenemang är slut!"
"season.lure_bonus.bought.description.season4","Nu har du mycket större chans att hitta [#!]Undre vildmarken-fladdermöss[#] i [#!]säsong IV[#]. Undre vildmarken fladdermöss släpper också [#!]fler belöningar[#] och [#!]fler Undre vildmarken-fladdermöss[#] har lockats fram ur sina gömställen.

Hitta allihop innan nuvarande [#!]Skalvet i Undre vildmarken[#]-evenemang är slut!"
"season.lure_bonus.bought.description.season5","Nu har du mycket större chans att hitta [#!]dynskarabéer[#] i [#!]säsong V[#]. Dynskarabéer släpper också [#!]fler belöningar[#] och [#!]fler dynskarabéer[#] har lockats fram ur sina gömställen.

Hitta allihop innan nuvarande [#!]Dyndomen[#]-evenemanget är slut!"
"season.lure_bonus.bought.description.untoldtales1","Nu har du mycket större chans att hitta [#!]flotta musslor[#] i [#!]Djupets mysterier[#]. Flotta musslor släpper också [#!]fler belöningar[#] och [#!]fler flotta musslor[#] har lockats fram ur sina gömställen.

Hitta allihop innan nuvarande [#!]Sjunkna rikedomar[#]-evenemanget är slut!"
"season.lure_bonus.bought.description.untoldtales2","Nu har du mycket större chans att hitta [#!]dvärgmonoliter[#] i [#!]Flammors och frosts skatter[#]. Dvärgmonoliter släpper också [#!]fler belöningar[#] och [#!]fler dvärgmonoliter[#] har lockats fram ur sina gömställen.

Hitta alla innan nuvarande [#!]Dvärgrikedomar[#]-evenemang är slut!"
"season.lure_bonus.bought.title.season2","Säsong II-monsterbete aktiverat"
"season.lure_bonus.bought.title.season3","Säsong III-monsterbete aktiverat"
"season.lure_bonus.bought.title.season4","Säsong IV-monsterbete aktiverat"
"season.lure_bonus.bought.title.season5","Säsong V-monsterbete aktiverat"
"season.lure_bonus.bought.title.untoldtales1","Osagda sagor I-monsterbete aktiverat"
"season.lure_bonus.bought.title.untoldtales2","Osagda sagor II-monsterbete aktiverat"
"season.lure_bonus.disclaimer.not_enough_map_progress.description","Detta erbjudande kan köpas när du har nått [#!]{0}[#] på kartan."
"season.lure_bonus.disclaimer.not_enough_map_progress.title","{0} ej nådd."
"season.rare_enemy_timer","Fler om: [#!]{0}[#]"
"season.title.dragonseason1","Drakäventyr"
"season.title.season2","Säsong II"
"season.title.season3","Säsong III"
"season.title.season4","Säsong IV"
"season.title.season5","Säsong V"
"season.title.untoldtales1","Osagda sagor"
"season.title.untoldtales2","Osagda sagor II"
"seasoneffect.emptyslotswarning#1","Du har en tom amulettplats!"
"seasoneffect.emptyslotswarning#2","Du har {0} tomma amulettplatser."
"seasoneffect.emptyslotswarning#3","Du har {0} tomma amulettplatser."
"seasoneffect.emptyslotswarning.message","Se till att fylla dina amulettplatser för att bli starkare under striderna i säsong V."
"seasoneffect.emptyslotswarning.title","Tomma amulettplatser"
"seasoneffect.entry.locked.message.season5","Du kan hitta den här [#!]amuletten[#] i [#!]provins {0}[#]."
"seasoneffect.entry.locked.title.season5","Oupptäckt amulett"
"seasoneffect.entry.name.s5_season_effect_healthboost_on_special","Ankh"
"seasoneffect.entry.name.s5_season_effect_increased_special_damage","Kraftspira"
"seasoneffect.entry.name.s5_season_effect_mana_over_time","Tet"
"seasoneffect.entry.name.s5_season_effect_rarity_stat_boost","Stav och slaga"
"seasoneffect.entry.name.s5_season_effect_reflect_debuffs","Shen"
"seasoneffect.entry.name.s5_season_effect_revive_as_mummy","Djed"
"seasoneffect.entry.name.s5_season_effect_stacks_on_special","Udjat-öga"
"seasoneffect.entry.name.s5_season_effect_status_effects_for_unique_element_team","Benben i kristall"
"seasoneffect.entry.name.s5_season_effect_strong_troop_damage_increase","Skarabé"
"seasoneffect.info_box.description.season5.effects#1","Klara den här provinsen för att få [#!]en ny amulett[#]!"
"seasoneffect.info_box.description.season5.effects#2","Klara den här provinsen för att få [#!]{0} nya amuletter[#]!"
"seasoneffect.info_box.description.season5.effects#3","Klara den här provinsen för att få [#!]{0} nya amuletter[#]!"
"seasoneffect.info_box.description.season5.slot","Klara den här provinsen för att låsa upp en [#!]amulettplats[#]."
"seasoneffect.info_box.description.season5.slot.also","Klara den här provinsen så låser du även upp en [#!]amulettplats[#]."
"seasoneffect.info_box.description.season5.title","Amulettaktivitet upptäckt!"
"seasoneffect.notification.slots_full","Inga tomma amulettplatser tillgängliga!"
"seasoneffect.season5.new.seasoneffect.unlocked#1","Amulett upptäckt!"
"seasoneffect.season5.new.seasoneffect.unlocked#2","{0} nya amuletter upptäckta!"
"seasoneffect.season5.new.seasoneffect.unlocked#3","{0} nya amuletter upptäckta!"
"seasoneffect.season5.new.seasoneffectslot.unlocked","Ny amulettplats upplåst!"
"seasoneffect.season5.new.seasoneffectslot.unlocked.also","Du har även låst upp en amulettplats där du kan utrusta en amulett!"
"seasoneffect.slot.season5.name","Amulettplats"
"seasoneffect.slot.season5.unlocked_description","Du har låst upp [#!]{0}[#]/{1} amulettplatser!"
"seasoneffect.teamconditionwarning.s5_season_effect_rarity_stat_boost","Bara [#!]sällsynta och episka[#] hjältar drar nytta av staven och slagan."
"seasoneffect.teamconditionwarning.s5_season_effect_status_effects_for_unique_element_team","Ditt lag får ha max [#!]en hjälte per element[#] för att hålla benbenkristallen aktiv."
"seasoneffect.teamconditionwarning.title.season5","Inaktiva amuletter"
"seasoneffects.details.button.title.season5","Amulettinformation"
"seasoneffects.details.description.season5","[#!]Amuletter[#] är kemythiska artefakter som ger unika förmåner i strid. Aktivera krafterna genom att utrusta amuletten på en [#!]amulettplats[#].

Amuletterna fungerar bara i Kemyth under etapperna i säsong V.

Det går att låsa upp totalt [#!]3 amulettplatser[#] och det finns [#!]9 amuletter[#] att hitta under berättelsens gång i säsong V."
"seasoneffects.details.title.season5","Amuletter"
"seasoneffects.selecteffects.title.season5","Välj amuletter"
"seasoneffects.selection.details.button.season5","Amulettinformation"
"seasoneffects.title.season5","Amuletter"
"seasoneffectslot.entry.locked.message.season5","Den här [#!]amulettplatsen[#] låses upp när du har klarat [#!]provins {0}[#]."
"seasoneffectslot.entry.locked.title.season5","Låst amulettplats"
"seasonpass.dialog.pass_mid_path_ad.title","Lås upp premiumbelöningar!"
"seasonpass.milestone.info.message.reached","Du har redan nått den här milstolpen."
"seasonpass.milestone.info.title","Milstolpe"
"seasonpass.mission.status.processing","Behandlar"
"seasonpass.pass.upgrade","Uppgradera"
"seasonpass.view.milestone.reward.title","Milstolpesbelöning"
"seasonpass.view.milestone.reward_free.title","Gratisbelöning"
"seasonpass.view.milestone.reward_free.title.previous","Gratis milstolpesbelöning"
"seasonpass.view.milestone.reward_premium.title","Premiumbelöning"
"seasonpass.view.milestone.reward_premium.title.previous","Premium-milstolpesbelöningar"
"seasonpass.view.progress.max","Avklarad"
"seasonpass.view.rewards.claim_all","Hämta alla"
"seasonpass.view.seasonpass_ad","Lås upp fler belöningar!"
"seasonpass.view.tab.challenges","Utmaningar"
"seasonpass.view.tab.rewards","Belöningar"
"shop.ascensionitems","Supersällsynt erbjudande!"
"shop.avatar_shop.title","Avatarer"
"shop.avataradvert.description","Välj dina favoriter ur dagens urval!"
"shop.avataradvert.subtitle","Gör din profil mer personlig!"
"shop.avataradvert.title","Avatarbutik"
"shop.avatars.avatar","Avatar"
"shop.avatars.avatar_preview","Förtitt"
"shop.avatars.bazaar","Affär"
"shop.avatars.daily","Daglig {0}"
"shop.avatars.disclaimer","Obs! Spelares avatarer är endast kosmetiska. De ger inga fördelar i spelet."
"shop.avatars.featured","Utvald avatar"
"shop.avatars.owned","Ägd"
"shop.bestvalue","Bästa köp"
"shop.bestvalue_exclamation","Mest prisvärt!"
"shop.bundle.goodchance","Få minst [#!]{0}[#] av följande:"
"shop.bundle.guaranteed","Garanterad:"
"shop.bundle.limit","I lager: [#!]{0}[#]"
"shop.bundle.limit.largenumber","I lager: [%140][#!]{0}[#][%]"
"shop.bundle.more","och mycket mer..."
"shop.bundle.special_offer","Dagligt erbjudande!"
"shop.bundledialog.bundle","Innehåller [#!]allt[#] detta:"
"shop.bundledialog.chest.2","Innehåller minst [#!]två[#] av följande:"
"shop.bundledialog.chest.3","Innehåller minst [#!]tre[#] av följande:"
"shop.bundledialog.title","Bekräfta köp"
"shop.bundledialog.title.com.smallgiantgames.empires.bundle_pve_energy_refill_offer","Slut på energi?"
"shop.buy","Köp"
"shop.buy.all","Köp alla"
"shop.buy.one","Köp en"
"shop.claim","Ta"
"shop.dailygem.banner","Daglig"
"shop.dailygem.chest.name","Daglig juvelkista"
"shop.dailygem.description","Köp [#!]{0}[#] gånger för att låsa upp en kista!"
"shop.dailygem.description_completed","Belöningskista upplåst!"
"shop.dailygem.info.message","Detta erbjudande gäller en gång per dag.

Köp det här erbjudandet [#!]{0}[#] gånger för att låsa upp en [#!]kista[#] som innehåller följande [#!]GARANTERADE[#] föremål:"
"shop.dailygem.info.title","Dagligt juvelerbjudande"
"shop.disclaimer.battleitems.dragon","Föremålen kan bara användas i [#!]drakstrider[#]."
"shop.disclaimer.last_hero_offer","Det här är ett exklusivt erbjudande baserat på spelarframsteg"
"shop.dragoncapincrease.title","Drakgräns höjd"
"shop.dragonstarterpass.pass.dialog.subtitle","Lås upp premiumbelöningar!"
"shop.extravalue","mer"
"shop.featured.empty","Erbjudanden kommer snart..."
"shop.firstpurchase.title","Första köpet"
"shop.gemproduct#1","{0} ädelsten"
"shop.gemproduct#2","{0} Ädelstenar"
"shop.gemproduct#3","{0} Ädelstenar"
"shop.gems.tier_1","Hög med ädelstenar"
"shop.gems.tier_2","Påse med ädelstenar"
"shop.gems.tier_3","Säck med ädelstenar"
"shop.gems.tier_4","Tunna med ädelstenar"
"shop.gems.tier_5","Kista med ädelstenar"
"shop.gems.tier_6","Berg med ädelstenar"
"shop.gems.tier_7","Ädelstensvalv"
"shop.gems.tier_8","Ädelstenssjö"
"shop.herocapincrease.title","Hjältegräns ökad"
"shop.include_gem_product#1","+ {0} ädelsten"
"shop.include_gem_product#2","+ {0} ädelstenar"
"shop.include_gem_product#3","+ {0} ädelstenar"
"shop.inventorycount","Du har för tillfället: {0}"
"shop.item.bundle_battleitem","Jägarens special"
"shop.item.bundle_blue_highvalue","Isens makt"
"shop.item.bundle_challenge_1","Utmaningspaket"
"shop.item.bundle_challenge_2","Utmaningspaket"
"shop.item.bundle_emblem","Paket med klassemblem"
"shop.item.bundle_emblem_decimate","Paket med decimeringsemblem"
"shop.item.bundle_emblem_fortitude","Paket med modemblem"
"shop.item.bundle_emblem_inner_peace","Paket med inre frid-emblem"
"shop.item.bundle_emblem_justice","Paket med rättviseemblem"
"shop.item.bundle_emblem_mystic","Paket med mystiskt"
"shop.item.bundle_emblem_nature","Paket med naturemblem"
"shop.item.bundle_emblem_piety","Paket med fromhetsemblem"
"shop.item.bundle_emblem_shadows","Paket med skuggemblem"
"shop.item.bundle_emblem_strength","Paket med styrkeemblem"
"shop.item.bundle_emblem_survivor","Paket med överlevaremblem"
"shop.item.bundle_energy_1","Energidryckspaket"
"shop.item.bundle_green_highvalue","Naturens makt"
"shop.item.bundle_highvalue_1","Övervinnarpaket"
"shop.item.bundle_highvalue_2","Kraftigt försvarspaket"
"shop.item.bundle_loot_ticket_1","Snabbpaket"
"shop.item.bundle_loot_ticket_2","Snabbpaket"
"shop.item.bundle_purple_highvalue","Mörkrets makt"
"shop.item.bundle_red_highvalue","Eldens makt"
"shop.item.bundle_starter_pack","Nybörjarpaket"
"shop.item.bundle_wars_1","Krigspaket"
"shop.item.bundle_yellow_highvalue","Det heligas makt"
"shop.item.chest_crafters_tools","Hantverkares verktyg"
"shop.item.chest_forces","Närstridspaket"
"shop.item.chest_healer_tools","Helarverktyg"
"shop.item.chest_lucky_ascension_1","Graderingspaket – mörker"
"shop.item.chest_lucky_ascension_2","Graderingspaket – is"
"shop.item.chest_lucky_ascension_3","Graderingspaket – helig"
"shop.item.chest_lucky_ascension_4","Graderingspaket – natur"
"shop.item.chest_lucky_ascension_5","Graderingspaket – eld"
"shop.item.chest_lucky_battleitems_1","Stridskista"
"shop.item.chest_miracle","Magikerpaket"
"shop.item.chest_rare_heroes_fighter","Skarpt stål"
"shop.item.chest_rare_heroes_mage","Trollkonstpaket"
"shop.item.chest_rare_heroes_undead","Mörkeråkallan"
"shop.item.chest_trainer_heroes","Träningshjältepaket"
"shop.item.chest_trainers_tools","Tränarverktyg"
"shop.item.chest_warrior","Krigarpaket"
"shop.item.com.smallgiantgames.empires.7th_birthday_2024_fri1","Födelsedagserbjudande 4 – nv 1"
"shop.item.com.smallgiantgames.empires.7th_birthday_2024_fri2","Födelsedagserbjudande 4 – nv 2"
"shop.item.com.smallgiantgames.empires.7th_birthday_2024_fri3","Födelsedagserbjudande 4 – nv 3"
"shop.item.com.smallgiantgames.empires.7th_birthday_2024_mon1","Födelsedagserbjudande 7 – nv 1"
"shop.item.com.smallgiantgames.empires.7th_birthday_2024_mon2","Födelsedagserbjudande 7 – nv 2"
"shop.item.com.smallgiantgames.empires.7th_birthday_2024_mon3","Födelsedagserbjudande 7 – nv 3"
"shop.item.com.smallgiantgames.empires.7th_birthday_2024_sat1","Födelsedagserbjudande 5 – nv 1"
"shop.item.com.smallgiantgames.empires.7th_birthday_2024_sat2","Födelsedagserbjudande 5 – nv 2"
"shop.item.com.smallgiantgames.empires.7th_birthday_2024_sat3","Födelsedagserbjudande 5 – nv 3"
"shop.item.com.smallgiantgames.empires.7th_birthday_2024_sun1","Födelsedagserbjudande 6 – nv 1"
"shop.item.com.smallgiantgames.empires.7th_birthday_2024_sun2","Födelsedagserbjudande 6 – nv 2"
"shop.item.com.smallgiantgames.empires.7th_birthday_2024_sun3","Födelsedagserbjudande 6 – nv 3"
"shop.item.com.smallgiantgames.empires.7th_birthday_2024_thu1","Födelsedagserbjudande 3 – nv 1"
"shop.item.com.smallgiantgames.empires.7th_birthday_2024_thu2","Födelsedagserbjudande 3 – nv 2"
"shop.item.com.smallgiantgames.empires.7th_birthday_2024_tue1","Födelsedagserbjudande 1 – nv 1"
"shop.item.com.smallgiantgames.empires.7th_birthday_2024_tue2","Födelsedagserbjudande 1 – nv 2"
"shop.item.com.smallgiantgames.empires.7th_birthday_2024_wed1","Födelsedagserbjudande 2 – nv 1"
"shop.item.com.smallgiantgames.empires.7th_birthday_2024_wed2","Födelsedagserbjudande 2 – nv 2"
"shop.item.com.smallgiantgames.empires.aethercrystals_tier1a","Eterkristaller - Nivå 1A"
"shop.item.com.smallgiantgames.empires.aethercrystals_tier1b","Eterkristaller - Nivå 1B"
"shop.item.com.smallgiantgames.empires.aethercrystals_tier2a","Eterkristaller - Nivå 2A"
"shop.item.com.smallgiantgames.empires.aethercrystals_tier2b","Eterkristaller - Nivå 2B"
"shop.item.com.smallgiantgames.empires.aethercrystals_tier3","Eterkristaller - Nivå 3"
"shop.item.com.smallgiantgames.empires.aethercrystals2_tier1a","Eterkristaller 2 - Nivå 1A"
"shop.item.com.smallgiantgames.empires.aethercrystals2_tier1b","Eterkristaller 2 - Nivå 1B"
"shop.item.com.smallgiantgames.empires.aethercrystals2_tier2a","Eterkristaller 2 - Nivå 2A"
"shop.item.com.smallgiantgames.empires.aethercrystals2_tier2b","Eterkristaller 2 - Nivå 2B"
"shop.item.com.smallgiantgames.empires.aethercrystals2_tier3","Eterkristaller 2 - Nivå 3"
"shop.item.com.smallgiantgames.empires.alliancegiftoffer","Dela ädelstenarna!"
"shop.item.com.smallgiantgames.empires.alliancequest_day_1_1","Alliansäventyrsklipp 1 – 1"
"shop.item.com.smallgiantgames.empires.alliancequest_day_1_2","Alliansäventyrsklipp 1 – 2"
"shop.item.com.smallgiantgames.empires.alliancequest_day_2_1","Alliansäventyrsklipp 2 – 1"
"shop.item.com.smallgiantgames.empires.alliancequest_day_2_2","Alliansäventyrsklipp 2 – 2"
"shop.item.com.smallgiantgames.empires.alliancequest_day_3_1","Alliansäventyrsklipp 3 – 1"
"shop.item.com.smallgiantgames.empires.alliancequest_day_3_2","Alliansäventyrsklipp 3 – 2"
"shop.item.com.smallgiantgames.empires.alliancequest_day_4_1","Alliansäventyrsklipp 4 – 1"
"shop.item.com.smallgiantgames.empires.alliancequest_day_4_2","Alliansäventyrsklipp 4 – 2"
"shop.item.com.smallgiantgames.empires.alliancequest_step_up_1","Alliansäventyrsklippnivå – 1"
"shop.item.com.smallgiantgames.empires.alliancequest_step_up_3","Alliansäventyrsklippnivå – 3"
"shop.item.com.smallgiantgames.empires.alliancequest_step_up_5","Alliansäventyrsklippnivå – 5"
"shop.item.com.smallgiantgames.empires.alliancequest_step_up_7","Alliansäventyrsklippnivå – 7"
"shop.item.com.smallgiantgames.empires.alliancequest_step_up_8","Alliansäventyrsklippnivå – 8"
"shop.item.com.smallgiantgames.empires.alliancequest1","Alliansäventyrsklipp – dag 1"
"shop.item.com.smallgiantgames.empires.alliancequest1_new","Alliansäventyrsklipp – dag 1!"
"shop.item.com.smallgiantgames.empires.alliancequest2","Alliansäventyrsklipp – dag 2"
"shop.item.com.smallgiantgames.empires.alliancequest3","Alliansäventyrsklipp – dag 3"
"shop.item.com.smallgiantgames.empires.alliancequest4","Alliansäventyrsklipp – dag 4"
"shop.item.com.smallgiantgames.empires.alliancequest5","Alliansäventyrsklipp – dag 5"
"shop.item.com.smallgiantgames.empires.ancient_dragon_day_1_1","Uråldriga klipp 1 – nivå 1"
"shop.item.com.smallgiantgames.empires.ancient_dragon_day_1_2","Uråldriga klipp 1 – nivå 2"
"shop.item.com.smallgiantgames.empires.ancient_dragon_day_2_1","Uråldriga klipp 2 – nivå 1"
"shop.item.com.smallgiantgames.empires.ancient_dragon_day_2_2","Uråldriga klipp 2 – nivå 2"
"shop.item.com.smallgiantgames.empires.ancient_dragon_day_3_1","Uråldriga klipp 3 – nivå 1"
"shop.item.com.smallgiantgames.empires.ancient_dragon_day_3_2","Uråldriga klipp 3 – nivå 2"
"shop.item.com.smallgiantgames.empires.ancient_dragon_day_4_1","Uråldriga klipp 4 – nivå 1"
"shop.item.com.smallgiantgames.empires.ancient_dragon_day_4_2","Uråldriga klipp 4 – nivå 2"
"shop.item.com.smallgiantgames.empires.ancient_dragon_new_2_2","Uråldriga klipp 2 – nivå II"
"shop.item.com.smallgiantgames.empires.ancient_dragon_new_3_1","Uråldriga klipp 3 – nivå I"
"shop.item.com.smallgiantgames.empires.anniversary2020","Femårsjubileum!"
"shop.item.com.smallgiantgames.empires.anniversaryoffer2020_2","Jubileum! Nivå 2."
"shop.item.com.smallgiantgames.empires.anniversaryoffer2020_3","Jubileum! Nivå 3."
"shop.item.com.smallgiantgames.empires.anniversaryoffer2022_2","Jubileum! – Nivå 2"
"shop.item.com.smallgiantgames.empires.anniversaryoffer2022_3","Jubileum! – Nivå 3"
"shop.item.com.smallgiantgames.empires.armyblue","Armépaket! (Is)"
"shop.item.com.smallgiantgames.empires.armygreen","Skogskrafter"
"shop.item.com.smallgiantgames.empires.armypurple","Armépaket! (Mörker)"
"shop.item.com.smallgiantgames.empires.armyred","Armépaket! (Eld)"
"shop.item.com.smallgiantgames.empires.armyyellow","Armépaket! (Helig)"
"shop.item.com.smallgiantgames.empires.ascensioncrystals_tier1a","Graderingskristaller – Nivå 1A"
"shop.item.com.smallgiantgames.empires.ascensioncrystals_tier1b","Graderingskristaller – Nivå 1B"
"shop.item.com.smallgiantgames.empires.ascensioncrystals_tier2a","Graderingskristaller – Nivå 2A"
"shop.item.com.smallgiantgames.empires.ascensioncrystals_tier2b","Graderingskristaller – Nivå 2B"
"shop.item.com.smallgiantgames.empires.ascensioncrystals_tier3","Graderingskristaller – Nivå 3"
"shop.item.com.smallgiantgames.empires.astralelves_day0_1","Stjärnerbjudande – nivå 1"
"shop.item.com.smallgiantgames.empires.astralelves_day0_2","Stjärnerbjudande– nivå 2"
"shop.item.com.smallgiantgames.empires.astralelves_day1_1","Stjärnerbjudande 1 – nivå 1"
"shop.item.com.smallgiantgames.empires.astralelves_day1_2","Stjärnerbjudande 1 – nivå 2"
"shop.item.com.smallgiantgames.empires.astralelves_day2_1","Stjärnerbjudande 2 – nivå 1"
"shop.item.com.smallgiantgames.empires.astralelves_day2_2","Stjärnerbjudande 2 – nivå 2"
"shop.item.com.smallgiantgames.empires.astralelves_day3_1","Stjärnerbjudande 3 – nivå 1"
"shop.item.com.smallgiantgames.empires.astralelves_day3_2","Stjärnerbjudande 3 – nivå 2"
"shop.item.com.smallgiantgames.empires.atlantisoffer_day3_1","Atlantiserbjudande – dag 3"
"shop.item.com.smallgiantgames.empires.atlantisoffer_day3_2","Atlantiserbjudande 2 – dag 3"
"shop.item.com.smallgiantgames.empires.atlantisoffer_day4_1","Atlantiserbjudande – dag 4"
"shop.item.com.smallgiantgames.empires.atlantisoffer_day4_2","Atlantiserbjudande 2 – dag 4"
"shop.item.com.smallgiantgames.empires.atlantisoffer1","Atlantiserbjudande"
"shop.item.com.smallgiantgames.empires.atlantisoffer1_ending","Atlantis-extrapris"
"shop.item.com.smallgiantgames.empires.atlantisoffer2","Atlantiserbjudande 2"
"shop.item.com.smallgiantgames.empires.atlantisoffer3","Atlantiserbjudande 3"
"shop.item.com.smallgiantgames.empires.bazaar_day_1_1","Basarerbjudanden 1 - 1"
"shop.item.com.smallgiantgames.empires.bazaar_day_1_2","Basarerbjudanden 1 - 2"
"shop.item.com.smallgiantgames.empires.bazaar_day_2_1","Basarerbjudanden 2 - 1"
"shop.item.com.smallgiantgames.empires.bazaar_day_2_2","Basarerbjudanden 2 - 2"
"shop.item.com.smallgiantgames.empires.bazaar_day_3_1","Basarerbjudanden 3 - 1"
"shop.item.com.smallgiantgames.empires.bazaar_day_3_2","Basarerbjudanden 3 - 2"
"shop.item.com.smallgiantgames.empires.bazaar_day_4_1","Basarerbjudanden 4 - 1"
"shop.item.com.smallgiantgames.empires.bazaar_day_4_2","Basarerbjudanden 4 - 2"
"shop.item.com.smallgiantgames.empires.beachparty_booster","Strandfestbooster"
"shop.item.com.smallgiantgames.empires.bestever2018","Klappar från Rudolf!"
"shop.item.com.smallgiantgames.empires.bestever2024","Vi önskar god jul!"
"shop.item.com.smallgiantgames.empires.black_friday_limit_break","BLACK FRIDAY-BUTIKSRABATT!"
"shop.item.com.smallgiantgames.empires.blackfriday_7_1","Black Friday 7 – 1"
"shop.item.com.smallgiantgames.empires.blackfriday_7_2","Black Friday 7 – 2"
"shop.item.com.smallgiantgames.empires.blackfriday_7_3","Black Friday 7 – 3"
"shop.item.com.smallgiantgames.empires.blackfriday_fri1","Black Friday (fre) – nivå 1"
"shop.item.com.smallgiantgames.empires.blackfriday_fri2","Black Friday (fre) – nivå 2"
"shop.item.com.smallgiantgames.empires.blackfriday_fri3","Black Friday (fre) – nivå 3"
"shop.item.com.smallgiantgames.empires.blackfriday_sat1","Black Friday (lör) – nivå 1"
"shop.item.com.smallgiantgames.empires.blackfriday_sat2","Black Friday (lör) – nivå 2"
"shop.item.com.smallgiantgames.empires.blackfriday_sat3","Black Friday (lör) – nivå 3"
"shop.item.com.smallgiantgames.empires.blackfriday_sun1","Black Friday (sön) – nivå 1"
"shop.item.com.smallgiantgames.empires.blackfriday_sun2","Black Friday (sön) – nivå 2"
"shop.item.com.smallgiantgames.empires.blackfriday_sun3","Black Friday (sön) – nivå 3"
"shop.item.com.smallgiantgames.empires.blackfriday_thu1","Black Friday (tor) – nivå 1"
"shop.item.com.smallgiantgames.empires.blackfriday_thu2","Black Friday (tor) – nivå 2"
"shop.item.com.smallgiantgames.empires.blackfriday1","Black Friday"
"shop.item.com.smallgiantgames.empires.blackfriday2018_1","Black Friday – nivå 1"
"shop.item.com.smallgiantgames.empires.blackfriday2018_2","Black Friday – nivå 2"
"shop.item.com.smallgiantgames.empires.blackfriday2018_3","Black Friday – nivå 3"
