"KEY","TEXT"
"monsters.name.moths_caterpillar_blue","Niebieski czerw"
"monsters.name.moths_caterpillar_purple","Fioletowy czerw"
"monsters.name.moths_droplet_mage_green","Kropelkowy mnich"
"monsters.name.moths_droplet_warrior_green","Kropelkowy wojownik"
"monsters.name.moths_droplet_warrior_purple","Kropelkowy zaklinacz"
"monsters.name.moths_ladybug_red","Czerwona biedronka"
"monsters.name.moths_ladybug_yellow","Żółta biedronka"
"monsters.name.mummy_warrior","Wojownik z krypty"
"monsters.name.musketeer_assassin_purple","Szermierz zabójca"
"monsters.name.musketeer_boar","Dzik"
"monsters.name.musketeer_thug_blue","Szermierz bandyta"
"monsters.name.musketeer_towncrier_red","Krzykacz miejski"
"monsters.name.musketeer_warhound","Ogar wojny"
"monsters.name.mythic_titan_baba_yaga","Baba Jaga"
"monsters.name.mythic_titan_gilgamesh","Gilgamesz"
"monsters.name.mythic_titan_hades","Hades"
"monsters.name.mythic_titan_ifrit","Ifrit"
"monsters.name.mythic_titan_jormungandr","Jormungand"
"monsters.name.ninjatower_lantern_ghost","Latarnia duchów"
"monsters.name.ninjatower_lantern_ghost_blue","Latarnia koszmarów"
"monsters.name.ninjatower_lantern_ghost_purple","Latarnia okrucieństwa"
"monsters.name.orc_axe","Grimorg"
"monsters.name.oriental_oni_scout","Zwiadowca Oni"
"monsters.name.oriental_oni_scout_blue","Strażnik Oni"
"monsters.name.oriental_oni_warrior","Wojownik Oni"
"monsters.name.oriental_oni_warrior_gold","Wojownik Oni"
"monsters.name.oriental_oni_warrior_green","Żołnierz Oni"
"monsters.name.oriental_oni_warrior_purple","Obrońca Oni"
"monsters.name.oriental_sword_lord","Mistrz miecza Oni"
"monsters.name.owls_egg_guard_halberd","Jajkowy halabardnik automaton"
"monsters.name.owls_egg_guard_knife","Zwiadowczy jajkowy automaton"
"monsters.name.owls_egg_guard_sword","Rycerski jajkowy automaton"
"monsters.name.owls_orb_blue","Krystaliczny sowi automaton"
"monsters.name.owls_orb_yellow","Cytrynowy sowi automaton"
"monsters.name.pirate_crab_green","Homar piratów"
"monsters.name.pirate_crab_purple","Homar piratów"
"monsters.name.pirate_crab_red","Homar piratów"
"monsters.name.pirate_fish_green","Mroczna pirania"
"monsters.name.pirate_fish_purple","Mroczna pirania"
"monsters.name.pirate_fish_red","Mroczna pirania"
"monsters.name.plant_boss","Tyrani tryfid"
"monsters.name.plant_warrior","Insektoid z dżungli"
"monsters.name.pumpkin_big","Dynia z farmy"
"monsters.name.pumpkin_big_purple","Dynia z przeklętej farmy"
"monsters.name.pumpkin_minion_blue","Dynia lodowa"
"monsters.name.pumpkin_minion_green","Dynia leśna"
"monsters.name.pumpkin_minion_purple","Przeklęta dynia"
"monsters.name.pumpkin_minion_red","Krwawa dynia"
"monsters.name.ratman_brute","Szczurzy brutal"
"monsters.name.ratman_halfbreed","Szczurzy mieszaniec"
"monsters.name.ratman_mage","Szczurzy mag"
"monsters.name.ratman_scout","Szczurzy zwiadowca"
"monsters.name.ratman_warrior","Szczurzy wojownik"
"monsters.name.s2_aftermath_rare_blue","Konik morski z elektrum"
"monsters.name.s2_aftermath_rare_yellow","Konik morski z orichalcum"
"monsters.name.s2_animal_deepsea_fish","Olbrzymi histrion"
"monsters.name.s2_animal_fox_blue","Lodowy Kitsune"
"monsters.name.s2_animal_fox_red","Ognisty Kitsune"
"monsters.name.s2_animal_jellyfish","Olbrzymia meduza"
"monsters.name.s2_animal_moray","Zabójcza murena"
"monsters.name.s2_animal_parrot_red","Szkarłatna ara"
"monsters.name.s2_animal_parrot_yellow","Złota ara"
"monsters.name.s2_animal_puffer_fish","Wredny kolcobrzuch"
"monsters.name.s2_animal_sea_horse_purple","Konik morski mroku"
"monsters.name.s2_animal_sea_horse_yellow","Konik morski światłości"
"monsters.name.s2_animal_spider_crab","Oszroniony pajęczy krab"
"monsters.name.s2_animal_spider_crab_green","Trujący pajęczy krab"
"monsters.name.s2_animal_squid","Mroczna kałamarnica"
"monsters.name.s2_atlantean_drone_green","Dron z Atlantydy"
"monsters.name.s2_atlantean_drone_purple","Zepsuty dron"
"monsters.name.s2_centipede_fog","Szmaragdowa stonoga"
"monsters.name.s2_chameleon_warrior","Rabuś kameleon"
"monsters.name.s2_compsognathus","Płomienny dromeozaur"
"monsters.name.s2_compsognathus_green","Dromeozaur z dżungli"
"monsters.name.s2_dino_brown_raptor","Mięsożaur"
"monsters.name.s2_dino_green_raptor","Mięsożaur Alfa"
"monsters.name.s2_giant_mosquito","Zaraźliwy moskit"
"monsters.name.s2_giant_skeleton","Gashadokuro"
"monsters.name.s2_god_crane","Boski żuraw"
"monsters.name.s2_killer_wasp","Olbrzymia osa"
"monsters.name.s2_killer_wasp_green","Gigantyczna osa"
"monsters.name.s2_kirin_thunder","Kirin"
"monsters.name.s2_koi_magic","Prastary Koi"
"monsters.name.s2_madagaskar_monkey","Bambusowy lemur"
"monsters.name.s2_moth_monster","Cesarska ćma"
"monsters.name.s2_pirate_captain","Nieumarły kapitan"
"monsters.name.s2_pirate_longhair","Nieumarły kaper"
"monsters.name.s2_pirate_pegleg","Nieumarły rabuś"
"monsters.name.s2_pterosaurus","Pterozaur"
"monsters.name.s2_small_giant_skeleton","Mini Dokuro"
"monsters.name.s2_small_lantern","Latarnia duch"
"monsters.name.s2_small_lantern_green","Latarnia plazmowa"
"monsters.name.s2_stegosaurus","Stegozaur"
"monsters.name.s2_tiki_totem","Totem Kunuiakea"
"monsters.name.s2_tiki_totem_blue","Totem Kunuiokai"
"monsters.name.s2_tiki_totem_red","Totem Kunuiekee"
"monsters.name.s2_turtle_boy","Kappa"
"monsters.name.s2_villain","Ursena"
"monsters.name.s2_villain_final","Ursena"
"monsters.name.s3_aftermath_rare_gnome","Gnom z Midgardu"
"monsters.name.s3_animal_boar","Dzik"
"monsters.name.s3_animal_cougar","Puma z Vanaheimu"
"monsters.name.s3_animal_frog_blue","Szafirowa żaba"
"monsters.name.s3_animal_frog_red","Rubinowa żaba"
"monsters.name.s3_animal_frog_yellow","Leśna żaba"
"monsters.name.s3_animal_ram_boss","Potężny baran"
"monsters.name.s3_animal_ram_little","Mały baran"
"monsters.name.s3_animal_rhino_big","Wiekowy nosorożec"
"monsters.name.s3_animal_rhino_small","Młody nosorożec"
"monsters.name.s3_bat_boss","Potężny nietoperz"
"monsters.name.s3_bat_small","Pomiot nietoperzy"
"monsters.name.s3_boss_forest_troll","Leśny troll"
"monsters.name.s3_boss_frost_tiger","Mroźny kieł"
"monsters.name.s3_boss_ice_king","Ymir, król lodowych gigantów"
"monsters.name.s3_cursed_stag","Przeklęty jeleń"
"monsters.name.s3_dark_draugr_1","Nadzorujący draugr"
"monsters.name.s3_dark_draugr_2","Zaporowy draugr"
"monsters.name.s3_dark_elf_archer","Mroczny elf łucznik"
"monsters.name.s3_dark_elf_warrior","Mroczna elfka zabójczyni"
"monsters.name.s3_dragon_forest","Leśny smok"
"monsters.name.s3_draugr","Draugr"
"monsters.name.s3_dusk_fairy","Duch zmierzchu"
"monsters.name.s3_dwarf_axe","Mroczny krasnolud zwiadowca"
"monsters.name.s3_dwarf_crossbow","Mroczny krasnolud strażnik lasu"
"monsters.name.s3_elf_archer","Elfi strażnik"
"monsters.name.s3_elf_warrior","Elfia strażniczka"
"monsters.name.s3_elite_badger_1","Borsuk wartownik"
"monsters.name.s3_elite_badger_2","Borsuk strażnik"
"monsters.name.s3_elite_draugr","Lodowy draugr"
"monsters.name.s3_elite_draugr2","Mroźny draugr"
"monsters.name.s3_elite_valkyrie","Obrończyni Walkirii"
"monsters.name.s3_elite_valkyrie2","Ambasador Walkirii"
"monsters.name.s3_elite_wolverine","Wściekły rosomak"
"monsters.name.s3_elite_wolverine2","Zaciekły rosomak"
"monsters.name.s3_fafnir","Skażony smok"
"monsters.name.s3_fire_ant","Ogniowa mrówka"
"monsters.name.s3_fire_beetle","Ogniowy żuk"
"monsters.name.s3_fire_dwarf_axe","Ogniowy krasnolud wojownik"
"monsters.name.s3_fire_dwarf_crossbow","Ogniowy krasnolud strażnik"
"monsters.name.s3_fire_king","Surtur, król ognistych gigantów"
"monsters.name.s3_giant_skeleton","Gashadokuro"
"monsters.name.s3_lava_bomblet","Lawobombardier"
"monsters.name.s3_lavaslasher","Lawonożownik"
"monsters.name.s3_lizardsnake","Wężowy król"
"monsters.name.s3_lizardsnake_golden","Wężowa królowa"
"monsters.name.s3_magical_axes","Widmowe topory"
"monsters.name.s3_mask","Przeklęta maska wikingów"
"monsters.name.s3_metal_slime","Okropny ślimak"
"monsters.name.s3_moose_blue","Mityczny łoś"
"monsters.name.s3_moose_brown","Prastary łoś"
"monsters.name.s3_moose_glow","Zaklęty łoś"
"monsters.name.s3_murder_thorns","Grabieżcze ciernie"
"monsters.name.s3_murder_tree","Grabieżcza teczyna"
"monsters.name.s3_nidhogg","Nidhogg, Pożeracz Zagłady"
"monsters.name.s3_norns_left","Norna przeszłości"
"monsters.name.s3_norns_middle","Norna teraźniejszości"
"monsters.name.s3_norns_right","Norna przyszłości"
"monsters.name.s3_small_troll","Trollowe diabliki"
"monsters.name.s3_ultimate_fire_king","Surtur, król ognistych gigantów"
"monsters.name.s3_ultimate_ice_king","Ymir, król lodowych gigantów"
"monsters.name.s3_ultimate_nidhogg","Nidhogg, Pożeracz Zagłady"
"monsters.name.s3_viking_villager_1","Wikiński zbir"
"monsters.name.s3_viking_villager_2","Wikiński wieśniak"
"monsters.name.s3_wisp","Smużka mgły"
"monsters.name.s3_wisp_gold","Smużka złota"
"monsters.name.s4_aftermath_rare_bat","Nietoperz Podziemia"
"monsters.name.s4_akkorog_possessed","Opętny Akkorog"
"monsters.name.s4_bigeye_bat","Łypiące nietoperze"
"monsters.name.s4_boss_anglerfish","Olbrzymi histrion"
"monsters.name.s4_boss_blowfish","Rozdymka kłująca"
"monsters.name.s4_boss_cave_bat","Ogromny nietoperz"
"monsters.name.s4_boss_centipede","Kryształowa stonoga"
"monsters.name.s4_boss_centipede_green","Cmentarna skolopendra"
"monsters.name.s4_boss_crystal_spirit","Krystaliczny duch"
"monsters.name.s4_boss_crystal_spirit_blue","Krystaliczny duch mrozu"
"monsters.name.s4_boss_crystal_spirit_red","Krystaliczny karmazynowy duch"
"monsters.name.s4_boss_cyclops","Cyklop bokser"
"monsters.name.s4_boss_cyclops_possessed","Opętany cyklop bokser"
"monsters.name.s4_boss_dinosaur","Jamozaurus"
"monsters.name.s4_boss_frost_beetle","Kryształowy żuk"
"monsters.name.s4_boss_fungus_troll","Zarodnikotroll"
"monsters.name.s4_boss_moreau_possessed","Demi-Moreau"
"monsters.name.s4_boss_moreau_ultimate_1","Demi-Moreau"
"monsters.name.s4_boss_moreau_ultimate_2","Demi-Moreau"
"monsters.name.s4_boss_octopus","Lewitująca ośmiornica"
"monsters.name.s4_boss_rock_elemental","Kryształowy bokser"
"monsters.name.s4_boss_rock_elemental_red","Karmazynowy kryształowy bokser"
"monsters.name.s4_boss_sand_orc","Zimnoskały ork"
"monsters.name.s4_boss_scorpion","Rubinowy skorpion"
"monsters.name.s4_boss_scorpion_blue","Szafirowy skorpion"
"monsters.name.s4_boss_sharkman","Rekinowaty wojownik"
"monsters.name.s4_boss_snake","Anakonda"
"monsters.name.s4_cave_ant","Mrówka jaskiniowa"
"monsters.name.s4_cave_bat","Zakurzony nietoperz"
"monsters.name.s4_cave_mosquito","Moskit jaskiniowy"
"monsters.name.s4_crystal_creature","Kryształowy niszczyciel"
"monsters.name.s4_crystal_fairy","Kryształowy nicpoń"
"monsters.name.s4_frost_skeleton_1","Zimnokostny wojownik"
"monsters.name.s4_frost_skeleton_2","Zimnokostny obrońca"
"monsters.name.s4_frost_skeleton_3","Zimnokostny łotrzyk"
"monsters.name.s4_insect_humanoid_green","Insektoid wojownik"
"monsters.name.s4_insect_humanoid_red","Insektoid łowca"
"monsters.name.s4_moreau_minion","Głębinowy Sługus"
"monsters.name.s4_morlok_1","Bezwzględny Morlok"
"monsters.name.s4_morlok_2","Brutalny Morlok"
"monsters.name.s4_morlok_3","Opiekun Morloków"
"monsters.name.s4_morlok_possessed_1","Opętany bezwzględny Morlok"
"monsters.name.s4_morlok_possessed_2","Opętany dziki Morlok"
"monsters.name.s4_morlok_possessed_3","Opętany Morlok Strażnik"
"monsters.name.s4_mushroom_humanoid_1","Grzybny wojownik"
"monsters.name.s4_mushroom_humanoid_2","Grzybny obrońca"
"monsters.name.s4_mushroom_humanoid_3","Grzybowy łowca"
"monsters.name.s4_rock_elemental_1","Kryształogłazy brutal"
"monsters.name.s4_rock_elemental_2","Kryształogłazy golem"
"monsters.name.s4_rock_elemental_3","Kryształogłazy niszczyciel"
"monsters.name.s4_sand_beetle","Piaskowy żuk"
"monsters.name.s4_triton1","Skrzelowaty łowca"
"monsters.name.s4_triton2","Skrzelowaty wojownik"
"monsters.name.s4_walking_fish_1","Tupirekin"
"monsters.name.s4_walking_fish_2","Grozoryb"
"monsters.name.s5_aftermath_rare","Wydmowy skarabeusz"
"monsters.name.s5_animal_beetles","Rój chrząszczy"
"monsters.name.s5_animal_cobra","Kobra"
"monsters.name.s5_animal_gator","Krokodyl"
"monsters.name.s5_animal_hyena","Hiena"
"monsters.name.s5_animal_ibis","Ibis"
"monsters.name.s5_animal_vulture","Sęp"
"monsters.name.s5_bandit_archer","Pustynny łucznik"
"monsters.name.s5_bandit_knife","Pustynne ostrze"
"monsters.name.s5_bandit_kopesh","Pustynny bandyta"
"monsters.name.s5_bandit_sand_priest","Pustynny akolita"
"monsters.name.s5_boss_alpha_ammit","Ammit alfa"
"monsters.name.s5_boss_alpha_apep","Apep alfa"
"monsters.name.s5_boss_alpha_apis","Apis alfa"
"monsters.name.s5_boss_ammit_majestic","Majestatyczny Ammit"
"monsters.name.s5_boss_ammit_rawr","Straszliwy Ammit"
"monsters.name.s5_boss_apep_serpent","Sprowokowany apep"
"monsters.name.s5_boss_apis_bull","Rozzłoszczony apis"
"monsters.name.s5_boss_canopic_jars","Kanopskie urny zagłady"
"monsters.name.s5_boss_hippo_golden","Wściekły hipopotam"
"monsters.name.s5_boss_hippo_standing","Zdenerwowany hipopotam"
"monsters.name.s5_boss_mummy_cat_fire","Wściekły nieumarły mau"
"monsters.name.s5_boss_mummy_cat_green","Zdeprawowany nieumarły mau"
"monsters.name.s5_boss_rider_archer","Łucznik na wielbłądzie"
"monsters.name.s5_boss_rider_spears","Lansjer na wielbłądzie"
"monsters.name.s5_boss_sarap_chilling","Nocny Sarap"
"monsters.name.s5_boss_sarap_diving","Wydmowy Sarap"
"monsters.name.s5_boss_scarab_rush","Złowrogi skarabeusz"
"monsters.name.s5_boss_scarab_sinister","Złowieszczy skarabeusz"
"monsters.name.s5_boss_sphinx_dark","Księżycowy Sfinks"
"monsters.name.s5_boss_sphinx_hieraco","Hierakosfinks"
"monsters.name.s5_boss_sphinx_light","Słoneczny Sfinks"
"monsters.name.s5_boss_ultimate_set_unleashed","Wyzwolony Set"
"monsters.name.s5_canopic_jar_green","Kanopska urna pawiana"
"monsters.name.s5_canopic_jar_red","Kanopska urna szakala"
"monsters.name.s5_canopic_jar_yellow","Kanopska urna sokoła"
"monsters.name.s5_crypt_cylinder","Zagadkowy walec"
"monsters.name.s5_crypt_pyramid","Zagadkowy czworościan"
"monsters.name.s5_crypt_sarcophagus","Kemythiański sarkofag"
"monsters.name.s5_jackal_priestess","Kapłanka Szakali"
"monsters.name.s5_jackal_warrior","Wojownik Szakali"
"monsters.name.s5_mummy_guard","Mumia obronna"
"monsters.name.s5_mummy_rawr","Zapomniana mumia"
"monsters.name.s5_mummy_waving","Zabłąkana mumia"
"monsters.name.s5_sand_servant","Piaskowy sługa"
"monsters.name.s5_sand_storm","Piaskowy golem"
"monsters.name.s5_set_final_weakened","Set"
"monsters.name.scarecrow","Opętany strach na wróble"
"monsters.name.seasonal_rare_halloween","Sangwiniczna czaszka"
"monsters.name.sky_cursedeye_purple","Przeklęte oko"
"monsters.name.sky_devil_red","Podniebny potwór"
"monsters.name.sky_dragonfly_green","Ważka"
"monsters.name.sky_head_yellow","Latająca głowa"
"monsters.name.sky_hydra_blue","Hydra"
"monsters.name.slayers_berserker_blue","Dziki jeździec"
"monsters.name.slayers_brute_blue","Dziki osiłek"
"monsters.name.slayers_hound_green","Dziki pies"
"monsters.name.slayers_warrior_purple","Dziki skórowacz"
"monsters.name.starterquest_boss_dragon_electric","Smok burzy"
"monsters.name.starterquest_boss_dragon_fire","Smok żaru"
"monsters.name.starterquest_boss_dragon_flame","Smok skwaru"
"monsters.name.starterquest_boss_dragon_moss","Smok puszczy"
"monsters.name.starterquest_boss_dragon_purple","Smok zmierzchu"
"monsters.name.starterquest_boss_dragon_spiky","Leśna wiwerna"
"monsters.name.starterquest_boss_dragon_water","Amfiptera jeziorna"
"monsters.name.starterquest_boss_dragon_wind","Amfiptera wiatru"
"monsters.name.styx_animal_boar","Styksowy dzik"
"monsters.name.styx_animal_hound","Ogar z Podziemia"
"monsters.name.styx_animal_owl","Sowa Ateny"
"monsters.name.styx_cyclops","Styksowy cyklop"
"monsters.name.styx_travelling_soul","Wędrująca dusza"
"monsters.name.tales1_aftermath_rare_green","Wyborny małż"
"monsters.name.tales1_boss_giant_crab","Podły król krabów"
"monsters.name.tales1_boss_mantaray","Zdeprawowana manta"
"monsters.name.tales1_boss_mantaray_tiger","Łowca mant"
"monsters.name.tales1_boss_sailfish","Lazurowa żaglica"
"monsters.name.tales1_boss_sailfish_deadly","Bezwzględna żaglica"
"monsters.name.tales1_boss_ursena","Pamięć Urseny"
"monsters.name.tales1_boss_ursena_deadly","Legendarna cesarzowa"
"monsters.name.tales1_butterflyfish","Motylowiec"
"monsters.name.tales1_clownfish","Błazenek"
"monsters.name.tales1_crab","Czerwony krab z głębin"
"monsters.name.tales1_damselfish","Garbik"
"monsters.name.tales1_deadly_boss_giant_crab","Zapomniany krabi król"
"monsters.name.tales1_deadly_boss_mantaray","Bezlitosna manta"
"monsters.name.tales1_deadly_boss_mantaray_tiger","Zdradziecka manta"
"monsters.name.tales1_domiventus_big_deadly","Domiventus Aeternus X"
"monsters.name.tales1_domiventus_phase2","Domiventus"
"monsters.name.tales1_domiventus_phase3","Domiventus Aeternus"
"monsters.name.tales1_fishman","Strażnik ryboludzi"
"monsters.name.tales1_fishman_corrupted","Żołnierz ryboludzi"
"monsters.name.tales1_gestalt_deadly","Zapomniany książę"
"monsters.name.tales1_jellyfish","Bursztynowa meduza"
"monsters.name.tales1_merman_thug","Trytoński zbój"
"monsters.name.tales1_merman_thug_corrupted","Spaczony trytoński zbój"
"monsters.name.tales1_sea_anemone_blue","Lazurowy ukwiał"
"monsters.name.tales1_sea_anemone_blue_deadly","Złowieszczy lazurowy ukwiał"
"monsters.name.tales1_sea_anemone_green","Jadowity ukwiał"
"monsters.name.tales1_sea_anemone_green_deadly","Złowieszczy jadowity ukwiał"
"monsters.name.tales1_sea_anemone_purple","Mroczny ukwiał"
"monsters.name.tales1_sea_anemone_red","Niszczycielski ukwiał"
"monsters.name.tales1_sea_anemone_yellow","Złoty ukwiał"
"monsters.name.tales1_starfish","Gigantyczna rozgwiazda"
"monsters.name.tales2_aftermath_rare_purple","Krasnoludzki monolit"
"monsters.name.tales2_draugr_purple","Wędrowny Draug"
"monsters.name.tales2_draugr_red","Szalony Draug"
"monsters.name.tales2_dwarven_mask","Pradawny awatar"
"monsters.name.tales2_fire_creature_boss","Lizus Ognia"
"monsters.name.tales2_fire_dwarf_archer","Zaślepiony Zwiadowca Krasnolud"
"monsters.name.tales2_fire_dwarf_warrior","Zaślepiony Wojownik Krasnolud"
"monsters.name.tales2_fire_elemental_blue","Lazurowy Żar"
"monsters.name.tales2_firebird_boss","Raróg"
"monsters.name.tales2_flaming_warrior","Rozżarzony Zbir"
"monsters.name.tales2_frost_ant_boss","Bycza mrówka z Myrkheimu"
"monsters.name.tales2_frost_skeleton_blue","Mroźny wędrowiec"
"monsters.name.tales2_frost_skeleton_green","Północny koszmar"
"monsters.name.tales2_frost_skeleton_purple","Arktyczny upiór"
"monsters.name.tales2_greed_incarnate_green","Fafnir, przeklęte wcielenie chciwości"
"monsters.name.tales2_greed_incarnate_megaboss_green","Wyzwolona chciwość"
"monsters.name.tales2_ice_creature_boss","Upiorny czyhacz"
"monsters.name.tales2_ice_dwarf_spear","Wojak z Myrkheimu"
"monsters.name.tales2_ice_dwarf_staff","Odkrywca z Myrkheimu"
"monsters.name.tales2_ice_elemental_green","Północny ognik"
"monsters.name.tales2_ice_fish","Wyśmienita ryba"
"monsters.name.tales2_ice_golem_boss","Lodowy golem"
"monsters.name.tales2_icy_ram","Arktyczny baran"
"monsters.name.tales2_icy_rhino_green","Wełniany nosorożec"
"monsters.name.tales2_icy_warrior","Lodowy wojownik"
"monsters.name.tales2_lava_bomblet_blue","Mistyczna bombówka"
"monsters.name.tales2_lava_bomblet_green","Łąkowa Bombówka"
"monsters.name.tales2_lava_bomblet_purple","Cienista bombówka"
"monsters.name.tales2_lava_bomblet_yellow","Solarna Bombówka"
"monsters.name.tales2_magma_ant_boss","Nidavelliańska Bycza Mrówka"
"monsters.name.tentacle_creature","Rójogłów z R'Lyeh"
"monsters.name.tentacle_man","Strateg z R'Lyeh"
"monsters.name.thug_assassin","Najemny skrytobójca"
"monsters.name.thug_club_and_shield","Najemny stójkowy"
"monsters.name.thug_deranged","Najemny bandyta"
"monsters.name.titan_beholder","Królowa meduz"
"monsters.name.titan_boar_king","Król dzików"
"monsters.name.titan_boar_king_13_14","Król dzików"
"monsters.name.titan_candle_golem","Świecowy golem"
"monsters.name.titan_candle_golem_15","Świecowy golem"
"monsters.name.titan_candle_golem_16","Świecowy golem"
"monsters.name.titan_candle_golem_17","Świecowy golem"
"monsters.name.titan_demon_winged","Pan demonów"
"monsters.name.titan_dragon_bird","Szmaragdowy smok"
"monsters.name.titan_dragon_black","Onyksowy smok"
"monsters.name.titan_dragon_earth","Kamiennoskóry smok"
"monsters.name.titan_dragon_fire","Smok Popielec"
"monsters.name.titan_dragon_purple","Smok Nocy"
"monsters.name.titan_dragon_red","Smok Ogniomiot"
"monsters.name.titan_dragon_smaug","Cesarski smok"
"monsters.name.titan_dragon_spiky","Smok-truciciel"
"monsters.name.titan_dragon_undead","Smok Zgrozy"
"monsters.name.titan_dragon_volcano","Wulkaniczny smok"
"monsters.name.titan_dragon_water","Wodny smok"
"monsters.name.titan_dragon_wind","Smok-tajfun"
"monsters.name.titan_fire_giant","Płomienny olbrzym"
"monsters.name.titan_fire_goblin_king","Król gór"
"monsters.name.titan_fire_goblin_king_13_14","Król gór"
"monsters.name.titan_goblin_boss","Król goblinów"
"monsters.name.titan_gojira","Pierwotna jaszczurka"
"monsters.name.titan_green_giant","Krystaliczny kolos"
"monsters.name.titan_green_hydra","Opancerzona hydra"
"monsters.name.titan_guardian_hydra","Strażnicza hydra"
"monsters.name.titan_guardian_hydra_15","Strażnicza hydra"
"monsters.name.titan_guardian_hydra_16","Strażnicza hydra"
"monsters.name.titan_guardian_hydra_17","Strażnicza hydra"
"monsters.name.titan_hydra","Wściekła hydra"
"monsters.name.titan_ice_giant","Lodowy olbrzym"
"monsters.name.titan_kraken","Kraken"
"monsters.name.titan_lava_golem","Golem lawy"
"monsters.name.titan_lava_golem_15","Golem lawy"
"monsters.name.titan_lava_golem_16","Golem lawy"
"monsters.name.titan_lava_golem_17","Golem lawy"
"monsters.name.titan_mammoth","Lodowcowy mamut"
"monsters.name.titan_nether_bird","Piekielny ptak"
"monsters.name.titan_nether_bird_15","Piekielny ptak"
"monsters.name.titan_nether_bird_16","Piekielny ptak"
"monsters.name.titan_nether_bird_17","Piekielny ptak"
"monsters.name.titan_old_tree","Starożytny dąb"
"monsters.name.titan_old_tree_13_14","Starożytny dąb"
"monsters.name.titan_rare_15_alpha_gryphon","Gryfon alfa"
"monsters.name.titan_rare_15_ancient_tiger","Starożytny tygrys"
"monsters.name.titan_rare_15_giant_cockatrice","Smoczy kogut"
"monsters.name.titan_rare_15_queen_harpy","Królowa harpii"
"monsters.name.titan_rare_15_thunder_unicorn","Jednorożec burzy"
"monsters.name.titan_rare_16_alpha_gryphon","Gryfon alfa"
"monsters.name.titan_rare_16_ancient_tiger","Starożytny tygrys"
"monsters.name.titan_rare_16_giant_cockatrice","Smoczy kogut"
"monsters.name.titan_rare_16_queen_harpy","Królowa harpii"
"monsters.name.titan_rare_16_thunder_unicorn","Jednorożec burzy"
"monsters.name.titan_rare_17_alpha_gryphon","Gryfon alfa"
"monsters.name.titan_rare_17_ancient_tiger","Starożytny tygrys"
"monsters.name.titan_rare_17_giant_cockatrice","Smoczy kogut"
"monsters.name.titan_rare_17_queen_harpy","Królowa harpii"
"monsters.name.titan_rare_17_thunder_unicorn","Jednorożec burzy"
"monsters.name.titan_rare_alpha_gryphon","Gryfon alfa"
"monsters.name.titan_rare_ancient_tiger","Starożytny tygrys"
"monsters.name.titan_rare_giant_cockatrice","Smoczy kogut"
"monsters.name.titan_rare_queen_harpy","Królowa harpii"
"monsters.name.titan_rare_thunder_unicorn","Jednorożec burzy"
"monsters.name.titan_sandworm","Przeklęty robak piaskowy"
"monsters.name.titan_sandworm_13_14","Przeklęty robak piaskowy"
"monsters.name.titan_scorpion_queen","Królowa skorpionów"
"monsters.name.titan_scorpion_queen_15","Królowa skorpionów"
"monsters.name.titan_scorpion_queen_16","Królowa skorpionów"
"monsters.name.titan_scorpion_queen_17","Królowa skorpionów"
"monsters.name.titan_sky_shark","Powietrzny rekin"
"monsters.name.titan_sky_shark_13_14","Powietrzny rekin"
"monsters.name.titan_spider","Pająk chaosu"
"monsters.name.titan_statue_walking","Starożytny kolos"
"monsters.name.ubertitan_test","Największy mityczny tytan"
"monsters.name.undead_elite_skeleton","Szkielet-wojownik"
"monsters.name.undead_lesser_spectre","Widmo"
"monsters.name.undead_necromancer","Podły nekromanta"
"monsters.name.undead_screaming_zombie_2","Wściekły nieumarły"
"monsters.name.undead_shambling_zombie_2","Bezkształtne truchło"
"monsters.name.undead_tired_skeleton","Szkielet-strażnik"
"monsters.name.undead_wraith","Upiór"
"monsters.name.vampire_lady","Wampirza Dama"
"monsters.name.vampire_master","Wampirzy Lord"
"monsters.name.vampire_minion","Wampirzy Pomiot"
"monsters.name.villain_main","Pan Ciemności"
"monsters.name.villains_blue_gargoyle","Lodowy gargulec"
"monsters.name.villains_blue_skeleton","Lodowy szkielet"
"monsters.name.villains_purple_hellhound","Mroczny ogar"
"monsters.name.villains_purple_vampire","Mroczny wampir"
"monsters.name.villains_red_bat","Ognisty nietoperz"
"monsters.name.villains_red_zombie","Ognisty zombie"
"monsters.name.wonderland_flamingo","Wesoły flaming"
"monsters.name.wonderland_shrubbear","Krzewoniedźwiedzica"
"monsters.name.wonderland_soldier_clubs","Walet trefl"
"monsters.name.wonderland_soldier_diamonds","Walet karo"
"monsters.name.wonderland_soldier_hearts","Walet kier"
"monsters.name.wonderland_soldier_spades","Walet pik"
"monsters.name.xmas_animal_frost_wolf","Zimowy wilk"
"monsters.name.xmas_animal_owl","Zimowa sowa"
"monsters.name.xmas_beastman_yeti","Zimowe Yeti"
"monsters.name.xmas_cyclops","Zimowy cyklop"
"monsters.name.xmas_goblin_boss","Zimowy wódz"
"monsters.name.xmas_goblin_thug","Zimowy miażdżyciel"
"monsters.name.xmas_goblin_thug_2","Zimowy dźgacz"
"monthlyhero.disclaimer","[#!]Bohater miesiąca[#] ma SZANSĘ pojawić się w ramach [##raritylegendary]PREMIOWEGO LOSOWANIA[#] podczas wybranych wezwań (np. wezwania epickiego bohatera, wezwania żywiołów i różnych tymczasowych wezwań)."
"monthlyhero.disclaimer_extra","Aktualny bohater miesiąca:"
