"KEY","TEXT"
"quests.name.monster_island_horde_medium_green","Orda di piantipiedi media"
"quests.name.monster_island_horde_medium_purple","Orda di scarafoidi media"
"quests.name.monster_island_horde_medium_red","Orda di lucertole mimetiche media"
"quests.name.monster_island_horde_medium_yellow","Orda di scarafoidi media"
"quests.name.monster_island_horde_small","Orda di mostri piccola"
"quests.name.monster_island_horde_small_blue","Orda di lucertole mimetiche piccola"
"quests.name.monster_island_horde_small_green","Orda di piantipiedi piccola"
"quests.name.monster_island_horde_small_purple","Orda di scarafoidi piccola"
"quests.name.monster_island_horde_small_red","Orda di lucertole mimetiche piccola"
"quests.name.monster_island_horde_small_yellow","Orda di scarafoidi piccola"
"quests.name.moths","Notte della falena"
"quests.name.musketeers","Coraggio e beltà"
"quests.name.ninja","Torre dei ninja"
"quests.name.ninja_impossible","Torre dei ninja: impossibile"
"quests.name.opera","Segreti dell'Opera"
"quests.name.owl","Torre dei Gufi"
"quests.name.owl_impossible","Torre dei Gufi: impossibile"
"quests.name.recruits","Trova reclute"
"quests.name.recruits_uncommon","Trova Reclute II"
"quests.name.scavenging","Scava risorse"
"quests.name.shadow_quest","Ombre degli abissi"
"quests.name.slayers","Assassini dell'Ombra mortale"
"quests.name.spring_2018","Festival di Springvale"
"quests.name.starter","Impresa iniziale"
"quests.name.styx","Torre dello Stige"
"quests.name.styx_impossible","Torre dello Stige: impossibile"
"quests.name.summer_2018","L'Impero delle Sabbie"
"quests.name.super_class_barbarian","Prove di maestria del barbaro"
"quests.name.super_class_cleric","Prove di maestria del chierico"
"quests.name.super_class_druid","Prove di maestria del druido"
"quests.name.super_class_fighter","Prove di maestria del combattente"
"quests.name.super_class_monk","Prove di maestria del monaco"
"quests.name.super_class_paladin","Prove di maestria del paladino"
"quests.name.super_class_ranger","Prove di maestria del ranger"
"quests.name.super_class_rogue","Prove di maestria del furfante"
"quests.name.super_class_sorcerer","Prove di maestria dell'incantatore"
"quests.name.super_class_wizard","Prove di maestria dello stregone"
"quests.name.super_elemental","Gara degli elementi"
"quests.name.treasure_quest","Impresa del tesoro"
"quests.name.valentines","Stagione dell'amore"
"quests.name.villains","Lega dei cattivi"
"quests.name.xmas_2017","Salva l'inverno"
"quests.name.xmas_2018","Sfida di Babbo Natale"
"quests.name.xp","Ottieni Esperienza"
"quests.quest","Impresa"
"quests.rare","Raro"
"quests.recommendedteampower.description","La potenza consigliata della tua squadra prima di tentare questa Impresa. Questo valore è solo indicativo."
"quests.recommendedteampower.title","Potenza della squadra consigliata"
"quests.seasonal","Evento stagionale"
"quests.shadowquest","Impresa delle ombre"
"quests.special","Evento Speciale"
"quests.special_quest","Speciale"
"quests.special_rule","Regola speciale"
"quests.special_rule.description.event_bonus","I membri della famiglia dell'evento hanno dei bonus aggiuntivi negli stadi dell'evento."
"quests.special_rule.description.event_bonus.shadow","Gli Eroi delle famiglie [#!]Investigatori[#] e [#!]Cultisti[#] hanno Attacco, Difesa e Salute aumentati nelle battaglie!"
"quests.special_rule.description.requirement.uncommon_battle_items.astralelves","Metti alla prova la tua forza nell'Impresa del piano astrale!

In questo evento sono permessi solo oggetti di battaglia comuni e non comuni."
"quests.special_rule.description.requirement.uncommon_battle_items.goblin","Metti alla prova la tua forza nel Villaggio goblin!

In questo evento sono permessi solo oggetti di battaglia comuni e non comuni."
"quests.special_rule.family_bonus","Bonus per questa famiglia:"
"quests.special_rule.family_usage_no_limit","I membri di questa famiglia non hanno limiti di utilizzo durante questo evento."
"quests.special_rule.name.assist_dragon_mastery","Maestria dei draghi assistenti"
"quests.special_rule.name.astralelves","Elfi astrali"
"quests.special_rule.name.covenant","Patto dei campioni"
"quests.special_rule.name.event_bonus","Bonus Eroe dell'evento"
"quests.special_rule.name.family_bonus","Famiglie in evidenza"
"quests.special_rule.name.goblin","Villaggio goblin"
"quests.special_rule.name.hero_roster_mastery","Maestria dell'Albo degli Eroi"
"quests.special_rule.name.magiccurse","Maledizione magica"
"quests.special_rule.name.onicurse","Maledizione Oni"
"quests.superclass","Imprese di classe Leggendarie"
"quests.superelemental.quest_type.blue","Impresa dei Super elementi del Ghiaccio"
"quests.superelemental.quest_type.green","Impresa dei Super elementi della Natura"
"quests.superelemental.quest_type.purple","Impresa dei Super elementi dell'Oscurità"
"quests.superelemental.quest_type.red","Impresa dei Super elementi del Fuoco"
"quests.superelemental.quest_type.yellow","Impresa dei Super elementi del Sacro"
"quests.title","Imprese"
"quests.tower","Evento della Torre"
"quests.towereventincoming","Evento Torre in arrivo"
"quests.treasure.level_requirement","L'Impresa del tesoro viene sbloccata al [#!]livello di Esperienza {0}[#]."
"quests.uncommon","Non comune"
"raid.info.button.title","Informazioni Raid"
"raids.alreadyrevenged","Vendicato"
"raids.attack","Attacco"
"raids.attackteam","Squadra di attacco"
"raids.availableloot","Bottino disponibile"
"raids.defense","Difesa"
"raids.defenseteam","Squadra di difesa"
"raids.doppelganger","Doppelganger"
"raids.enemyattack","Raid nemico"
"raids.enemyrevenge","Vendetta nemica"
"raids.findopponent","Trova avversario"
"raids.formation.info","Gli Eroi della squadra di difesa del Raid sono posizionati secondo la formazione del Raid.

La formazione può essere cambiata nell'Accademia degli Eroi una volta al giorno.

Formazione attuale: [#!]{0}[#]"
"raids.formation.playerinfo","Gli Eroi della squadra di difesa del Raid sono posizionati secondo la formazione del Raid.

Formazione attuale: [#!]{0}[#]"
"raids.formation.title","Formazione del Raid"
"raids.info.description","Usa l'Energia Raid per iniziare battaglie Raid!

Nelle battaglie Raid la tua squadra di attacco sfiderà la squadra di difesa di un giocatore avversario.

[#!]Le battaglie Raid seguono la maggior parte delle normali regole di gioco[#]:

[*] I danni inflitti con le combinazioni di tessere (danni delle truppe) sono maggiori quando hai un vantaggio elementale.

[*] I danni delle truppe aumentano se nella tua squadra ci sono più Eroi dell'elemento corrispondente.

[#!]Le battaglie Raid hanno anche regole aggiuntive[#]:

[*] I danni delle truppe ottengono un [#!]bonus di danni forti[#] aggiuntivo contro l'elemento debole.

[*] Tuttavia, questo bonus aggiuntivo specifico per i Raid diminuisce leggermente se nella tua squadra ci sono più Eroi dello stesso elemento.

[*] I danni delle truppe hanno sempre una possibilità di infliggere [#!]un colpo critico[#]. La possibilità critica può essere aumentata da effetti di stato e altri mezzi.

[*] Oltre a infliggere più danni, i [#!]colpi critici delle truppe riducono anche la Salute massima del bersaglio[#], rendendolo più facile da sconfiggere.

Dopo ogni attacco, i [#!]Trofei[#] di entrambi i giocatori cambieranno a seconda della differenza di Trofei e delle prestazioni delle loro squadre."
"raids.info.title","Informazioni Raid"
"raids.invalid_opponent.message","In questo momento non puoi attaccare [#!]{0}[#] perché non possiede una torre di avvistamento."
"raids.invalid_opponent.title","Avversario non valido"
"raids.inyourwatchtower","La mia torre di avvistamento:"
"raids.league.attack_score.4_shield_match","Bonus abbinamento 4 scudi"
"raids.league.attack_score.5_shield_match","Bonus abbinamento 5 scudi"
"raids.league.attack_score.highest_combo","Bonus combo più alta"
"raids.league.attack_score.info","{0}-{1} punti"
"raids.league.attack_score.kill","Nemico sconfitto"
"raids.league.attack_score.max_4_shield_match","Bonus abbinamento max 4 scudi"
"raids.league.attack_score.max_5_shield_match","Bonus abbinamento max 5 scudi"
"raids.league.attack_score.max_highest_combo","Bonus combo più alta max"
"raids.league.attack_score.min_4_shield_match","Bonus abbinamento min. 4 scudi"
"raids.league.attack_score.min_5_shield_match","Bonus abbinamento min. 5 scudi"
"raids.league.attack_score.min_highest_combo","Bonus combo più alta min."
"raids.league.bonus_description","Le famiglie di Eroi in evidenza mostrate sopra hanno [##elementgreen]vantaggi[#]."
"raids.league.class_bonus_title","Bonus di classe"
"raids.league.daily_limit_reached.message","Hai raggiunto il limite di attacchi di oggi. Torna il prossimo giorno di battaglia per sferrarne altri."
"raids.league.defense_grade.default.description","Se la tua squadra di difesa non è stata attaccata durante questo turno, il grado di difesa sarà [#!]C[#].

Se non sferri nessun attacco durante questo turno, riceverai 0 punti dal tuo grado di difesa."
"raids.league.defense_grade.info.description","Il Grado di difesa è determinato in base alla percentuale di vittorie della tua squadra di difesa. Al termine di ogni turno, ricevi dei punti in base al grado."
"raids.league.disqualified","Hai subito l'eliminazione da questa lega. Sei in quella successiva!"
"raids.league.disqualified.warning.description","Rischi di subire l'eliminazione da questa lega al prossimo turno. Per continuare a giocare nella lega dovrai essere nel gruppo successivo o superiori al termine di questo turno: {0}"
"raids.league.disqualified.warning.title","Eliminazione"
"raids.league.featured.class","Questa classe è [#!]in evidenza[#] per questo turno. Gli Eroi appartenenti a questa classe ottengono un aumento del [#!]{0}%[#] a tutte le statistiche."
"raids.league.featured.family","Questa famiglia è [##elementblue]in evidenza[#] per tutta la durata della lega."
"raids.league.featured.family.rarity.3","Gli Eroi [#ffffff]RARI[#] di questa famiglia guadagnano fino al {0}% di aumento alle statistiche."
"raids.league.featured.family.rarity.4","Gli Eroi [#fff081]EPICI[#] di questa famiglia guadagnano fino al {0}% di aumento alle statistiche."
"raids.league.featured.family.rarity.5","Gli Eroi [#ffc3ff]LEGGENDARI[#] di questa famiglia guadagnano fino al {0}% di aumento alle statistiche."
"raids.league.guest.entry","[#!]{0}[#] ({1})"
"raids.league.history.attack_limit","Limite di attacchi"
"raids.league.history.attack_limit.left#1","Ti resta {0} attacco oggi."
"raids.league.history.attack_limit.left#2","Ti restano {0} attacchi oggi."
"raids.league.history.attack_limit.left#3","Ti restano {0} attacchi oggi."
"raids.league.history.attack_limit.timer","Il limite di attacchi verrà azzerato fra: {0}"
"raids.league.history.day_time.left","{0} alla fine della giornata."
"raids.league.history.description.attack","Il punteggio ottenuto nelle battaglie è influenzato da una serie di fattori:"
"raids.league.history.description.attack_limit","Hai un massimo di {0} attacchi al giorno in questo turno."
"raids.league.history.description.rounds","Il {0}% dei giocatori registrati con il punteggio più basso viene eliminato alla fine di ogni turno e non potrà partecipare ai turni successivi. Anche i giocatori che non hanno partecipato al primo turno saranno eliminati."
"raids.league.history.rounds","Turni"
"raids.league.history.rounds.header.attack_score","Punteggio di attacco"
"raids.league.history.rounds.header.attacks","Attacchi"
"raids.league.history.rounds.header.defense_score","Punteggio di difesa"
"raids.league.history.rounds.header.round","Turno"
"raids.league.history.rounds.header.total_score","Punteggio totale"
"raids.league.history.subtitle.attack","I tuoi attacchi in questo turno: [#!]{0}[#]"
"raids.league.history.subtitle.rounds","Turno in cui hai raggiunto questa lega: [#!]{0}[#]"
"raids.league.history.title","Cronologia della lega"
"raids.league.join_now","Unisciti alla lega oggi stesso!"
"raids.league.leaderboard.not_available","Classifica non disponibile"
"raids.league.missed_registration","Puoi iscriverti alla lega soltanto nella [#!]fase di registrazione[#]. Riprova più tardi!"
"raids.league.name","Lega degli Eroi"
"raids.league.no_guest","Nessun Eroe ospite"
"raids.league.non_featured_description","Tutte le altre famiglie di Eroi hanno [##elementred]svantaggi[#]."
"raids.league.not_battle.message","La [#!]fase di battaglia[#] è già terminata."
"raids.league.not_battle.title","Fase di battaglia terminata"
"raids.league.passive.featured","I membri delle famiglie in evidenza ricevono i seguenti [##elementgreen]vantaggi[#] durante questa lega."
"raids.league.passive.non_featured","I membri delle famiglie [##elementred]non[#] in evidenza ricevono i seguenti [##elementred]svantaggi[#] durante questa lega."
"raids.league.preparing_for_the_next","Preparazione per la prossima lega"
"raids.league.processing_round","Elaborazione dei risultati del turno..."
"raids.league.register.button","Partecipa!"
"raids.league.register.text","La lega sta per iniziare!

Registrati per partecipare e cerca di sopravvivere fino alla fine."
"raids.league.register.timer","La lega inizia fra: [#!]{0}[#]"
"raids.league.registration.ongoing.message","Sei nella lega!

Le battaglie iniziano fra:
[#!]{0}[#]"
"raids.league.result","Risultati finali della lega"
"raids.league.result.extra","Bonus di battaglia"
"raids.league.result.speed","Bonus velocità"
"raids.league.reward_tiers.ranking.description","Il bottino della classifica viene assegnato ai migliori giocatori della lega."
"raids.league.reward_tiers.round_requirement","Partecipazione:
{0}"
"raids.league.reward_tiers.rounds.description","Il bottino dei turni è [#!]casuale[#]. Partecipando ai turni successivi, avrai maggiori probabilità di ottenere un bottino migliore."
"raids.league.reward_tiers.title","Bottino della lega"
"raids.league.rounds.disqualified","Eliminazione"
"raids.league.rounds.leaderboard","Classifica"
"raids.league.rounds.personal_score.1","I tuoi risultati del 1º turno"
"raids.league.rounds.personal_score.2","I tuoi risultati del 2º turno"
"raids.league.rounds.personal_score.3","I tuoi risultati del 3º turno"
"raids.league.rounds.personal_score.4","I tuoi risultati dell'ultimo turno"
"raids.league.rounds.qualified","Qualificazione"
"raids.league.rounds.rewards_empty.no_attack","Devi attaccare almeno una volta durante la lega per avere diritto alle ricompense."
"raids.league.rounds.rewards_empty.qualified","Hai ottenuto la qualificazione al turno successivo! Riceverai le tue ricompense quando la lega sarà terminata o avrai subito l'eliminazione."
"raids.league.rounds.title","Turno della lega terminato"
"raids.league.rules","La Lega degli Eroi è un formato di gioco competitivo in cui si gareggia per la gloria e la sopravvivenza in una lega della durata di un mese.

Ogni lega dura {0} turni. Alla fine di ogni turno, il {1}% dei giocatori con il punteggio più basso viene eliminato. Combatti gli altri giocatori per raggiungere il turno finale!


[#ffffff]FAMIGLIE E CLASSI IN EVIDENZA[#]

Ogni Lega degli Eroi ha una selezione di famiglie in evidenza. Gli Eroi che appartengono a queste famiglie ricevono [##elementgreen]vantaggi[#] che li rendono più forti in vari modi. 

Allo stesso modo, gli Eroi delle famiglie che NON sono in evidenza ricevono [##elementred]svantaggi[#] che li ostacolano nelle battaglie.

Ci sono anche [#!]classi in evidenza[#]. Gli Eroi di queste classi ricevono un piccolo aumento delle loro statistiche. Le classi in evidenza variano da un turno all'altro.

Maggiori dettagli sulle famiglie e sulle classi in evidenza sono disponibili nella scheda [#ffffff]BONUS[#]!


[#ffffff]FASE DI REGISTRAZIONE[#]

Registrati alla lega e prepara la tua squadra di difesa!

Puoi registrarti alla lega solo durante la fase di registrazione. Puoi comunque modificare la tua squadra di difesa una volta iniziata la lega.

La fase di registrazione dura {2}.


[#ffffff]FASE DI BATTAGLIA[#]

Fai punti sferrando attacchi. Ogni giorno si può effettuare un numero massimo di attacchi, che varia a seconda del turno:

{3}

Il tuo punteggio è influenzato da una serie di fattori, come la vittoria, il numero di Eroi nemici che hai sconfitto e l'abbinamento degli scudi durante la battaglia.

Alla fine di ogni turno, i giocatori ricevono anche punti squadra di difesa in base alle prestazioni della loro squadra di difesa.

Ciascuna fase di battaglia dura {4}. Ogni lega ha {0} fasi di battaglia, una per ogni turno.


[#ffffff]FASE DI RECUPERO[#]

I giocatori non possono combattere durante questa fase. Il {1}% di tutti i giocatori registrati con il punteggio più basso del turno precedente viene eliminato. I giocatori eliminati non possono giocare nei turni successivi.

Le fasi di recupero si verificano tra un turno e l'altro. Ognuna di esse dura {5}.

[#ffffff]RICOMPENSE[#]

Riceverai il bottino quando subisci l'eliminazione OPPURE alla fine della lega (se hai raggiunto l'ultimo turno).

Il tuo livello di bottino del turno è determinato dall'ultimo turno che hai raggiunto, mentre il livello di bottino della classifica è determinato dalla tua graduatoria finale. Questa è a sua volta determinata dal tuo punteggio finale.

Come in altri eventi, i giocatori ricevono solo le ricompense del livello di bottino più alto a cui appartengono.

[#!]NOTA:[#] le ricompense mostrate in questo turno Beta sono segnaposto e non riflettono le ricompense che verranno assegnate nella versione finale di questa funzionalità."
"raids.league.rules.bonuses","Ogni Lega degli Eroi ha una selezione di famiglie in evidenza. Gli Eroi appartenenti a queste famiglie ricevono [##elementgreen]vantaggi[#] che li rendono più forti in vari modi. 

Allo stesso modo, gli Eroi appartenenti a famiglie che NON sono in evidenza ricevono [##elementred]svantaggi[#] che li ostacolano nelle battaglie.

Ci sono anche [#!]classi in evidenza[#]. Gli Eroi di queste classi ricevono un piccolo aumento delle loro statistiche. Le classi in evidenza variano da un turno all'altro.

{0}

{1}

{2}"
"raids.league.rules.bonuses.advantages","[##elementgreen]VANTAGGI:[#]

{0}

Le famiglie in evidenza ricevono anche un potenziamento alle loro statistiche (Attacco, Difesa e Salute). L'entità dell'aumento ricevuto dipende dalla rarità dell'Eroe.

{1}"
"raids.league.rules.bonuses.class_boost","[#!]POTENZIAMENTO STATISTICHE CLASSE IN EVIDENZA:[#]

Gli Eroi delle classi in evidenza ottengono un potenziamento alle loro statistiche (Attacco, Difesa e Salute).
[#!]{0}[#]"
"raids.league.rules.bonuses.current","Di seguito sono elencate le famiglie e le classi in evidenza per ogni turno di questa Lega.

[#ffffff]FAMIGLIE IN EVIDENZA[#]

{0}

[#ffffff]CLASSI IN EVIDENZA[#]

{1}"
"raids.league.rules.bonuses.disadvantages","[##elementred]SVANTAGGI:[#]

{0}"
"raids.league.rules.bonuses.inactive","Le famiglie e le classi in evidenza saranno elencate in questa sezione all'inizio della lega."
"raids.league.rules.disclaimer","[#!]NOTA:[#] le ricompense mostrate in questo turno Beta hanno una valenza di segnaposto e non riflettono le ricompense che verranno assegnate nella versione finale di questa funzionalità."
"raids.league.rules.guests","[#ffffff]EROI OSPITI[#]

Ogni Lega degli Eroi ha una selezione di Eroi ospiti dalle famiglie in evidenza che ti aiuteranno durante i turni della lega. Gli Eroi ospiti vengono donati al momento della registrazione e sono disponibili solo in questa lega.

Eroi ospiti per questa lega:

{0}"
"raids.league.rules.tab.bonuses","Bonus"
"raids.league.rules.title","Regole della lega"
"raids.league.score.info.defense","Alla fine di ogni turno, i giocatori ricevono punti Difesa in base alle prestazioni della propria squadra di difesa.

Se non sferri nessun attacco durante questo turno, riceverai 0 punti dal tuo Grado di difesa."
"raids.league.score.info.description","[#!]Bonus vittoria[#] - Se hai vinto o perso la battaglia

[#!]Eroi nemici sconfitti[#] - Quanti eroi nemici hai sconfitto durante la battaglia

[#!]Bonus di battaglia[#] - Il numero di abbinamenti a 4 e 5 scudi effettuati e le dimensioni della combo più alta realizzata

[#!]Bonus velocità[#] - Se termini la battaglia entro {0} mosse, otterrai fino a {1} punti per aver sconfitto il nemico velocemente."
"raids.league.signup.pending_reward","In elaborazione"
"raids.league.team.attack","Squadra di attacco della lega"
"raids.league.team.defense","Squadra di difesa della lega"
"raids.league.team_edit.setup","La squadra di difesa può essere modificata anche dopo l'inizio della lega."
"raids.league.timer.battles_begin","Il primo turno inizia fra:"
"raids.league.timer.cooldown","Recupero"
"raids.league.timer.event_ends","Questa lega termina fra:"
"raids.league.timer.finished","La lega è terminata"
"raids.league.timer.last_round","Ultimo turno"
"raids.league.timer.next_league","La prossima lega inizia fra:"
"raids.league.timer.next_league.coming_soon","La prossima lega è in arrivo!"
"raids.league.timer.registration","Fase di registrazione"
"raids.league.timer.registration_open_until","La lega inizia fra:"
"raids.league.timer.round_begins","Il {0}º turno inizia fra:"
"raids.league.timer.round_ends","Il turno attuale termina fra:"
"raids.league.timer.round1","1º turno"
"raids.league.timer.round2","2º turno"
"raids.league.timer.round3","3º turno"
"raids.log","Cronologia Raid"
"raids.log.dragon","Cronologia Raid dei draghi"
"raids.loot","Saccheggia bottino"
"raids.missingwatchtower.message","Saccheggiare gli altri giocatori è possibile solo dopo aver costruito la [#!]torre di avvistamento[#]."
"raids.missingwatchtower.title","Raid"
"raids.mywatchtower","La mia torre di avvistamento"
"raids.nohistory","Nessuna cronologia battaglie disponibile."
"raids.noopponent.message","Non sono stati trovati avversari.
Riprova più tardi!"
"raids.noopponent.title","Non è stato trovato nessun avversario"
"raids.not_in_alliance.message","Non puoi attaccare [#!]{0}[#]. Devi essere nella stessa Alleanza dello sfidante per combattere nelle partite amichevoli."
"raids.not_in_alliance.title","Avversario non valido"
"raids.not_in_history.message","Non puoi attaccare [#!]{0}[#] in questo momento, questo Raid non è attualmente disponibile per la vendetta."
"raids.not_in_history.title","Avversario non valido"
"raids.notenoughenergy.friendly.title","Energia della partita amichevole esaurita"
"raids.notenoughenergy.message","Mentre aspetti di recuperare l'energia, puoi fare progressi nella [#!]Mappa[#] o migliorare la tua [#!]base[#] e i tuoi [#!]Eroi[#].

Puoi acquistare una ricarica nel [#!]negozio[#]."
"raids.notenoughenergy.title","Senza Energia Raid"
"raids.opponent","Avversario"
"raids.opponent.formation","Formazione"
"raids.opponent.formation.info","Gli Eroi della squadra di difesa del Raid sono posizionati secondo la formazione del Raid.

Formazione dell'avversario: [#!]{0}[#]"
"raids.opponent_shielded.message","In questo momento non puoi attaccare [#!]{0}[#] perché ha uno scudo Raid attivo."
"raids.opponent_shielded.title","Avversario protetto"
"raids.opponent_version_mismatch.message","In questo momento non puoi attaccare [#!]{0}[#] perché le vostre versioni dell'app sono diverse."
"raids.opponent_version_mismatch.title","Versione differente dell'app"
"raids.opponentonline.message","In questo momento non puoi attaccare [#!]{0}[#] perché è online."
"raids.opponentonline.title","Avversario online"
"raids.opponentteam","Squadra del nemico"
"raids.playerattack","Il tuo Raid"
"raids.playerrevenge","La tua vendetta"
"raids.rank","Graduatoria globale: [%115]{0}[%]"
"raids.rankenemy","Graduatoria globale nemico: {0}"
"raids.rankplayer.global","Tua graduatoria globale: [%115]{0}[%]"
"raids.rankplayer.league","Tua graduatoria nella lega: [%115]{0}[%]"
"raids.rankplayer.league.notregistered","Non hai partecipato a questa lega"
"raids.rankplayer.local","Tua graduatoria locale: [%115]{0}[%]"
"raids.rankplayer.tournament","Tua graduatoria nel torneo: [%115]{0}[%]"
"raids.rankplayer.tournament.notregistered","Non hai partecipato a questo torneo"
"raids.readytobattle","Pronto per la battaglia"
"raids.reroll","Cerca avversario"
"raids.result.title","Risultati della battaglie Raid"
"raids.revenge","Vendetta"
"raids.searchopponent","Ricerca di un avversario..."
"raids.setasdefense","Imposta Difesa"
"raids.shield.active","Lo scudo Raid è attivo"
"raids.shield.cooldown","Recupero"
"raids.shield.deactivate","Spezza scudo"
"raids.shield.description","Hai uno [#!]scudo Raid[#] che impedisce agli altri giocatori di lanciare dei Raid contro di te. Se vuoi lanciare un Raid, devi rimuoverlo.

Tempo rimasto allo scudo Raid:"
"raids.shield.description_cooldown","Lo scudo Raid è stato rimosso e si sta ricaricando."
"raids.shield.name","Scudo Raid"
"raids.tab.classic","Globale"
"raids.tab.league","Lega"
"raids.tab.tournament","Torneo"
"raids.team","Squadra {0}"
"raids.team.unavailable","Squadra non disponibile per questo raid"
"raids.teampower","Potenza della squadra [%115]{0}[%]"
"raids.tiers.bronze","Bronzo"
"raids.tiers.bronze_1_dragon","Bronzo I"
"raids.tiers.bronze_2_dragon","Bronzo II"
"raids.tiers.bronze_3_dragon","Bronzo III"
"raids.tiers.bronze_dragon","Bronzo"
"raids.tiers.diamond","Diamante"
"raids.tiers.diamond_1_dragon","Diamante I"
"raids.tiers.diamond_2_dragon","Diamante II"
"raids.tiers.diamond_3_dragon","Diamante III"
"raids.tiers.diamond_dragon","Diamante"
"raids.tiers.gold","Oro"
"raids.tiers.gold_1_dragon","Oro I"
"raids.tiers.gold_2_dragon","Oro II"
"raids.tiers.gold_3_dragon","Oro III"
"raids.tiers.gold_dragon","Oro"
"raids.tiers.infotext","Informazioni livelli Raid"
"raids.tiers.infotitle","Livelli Raid"
"raids.tiers.loottier","Livello bottino arena Raid - {0}"
"raids.tiers.platinum","Platino"
"raids.tiers.platinum_1_dragon","Platino I"
"raids.tiers.platinum_2_dragon","Platino II"
"raids.tiers.platinum_3_dragon","Platino III"
"raids.tiers.platinum_dragon","Platino"
"raids.tiers.silver","Argento"
"raids.tiers.silver_1_dragon","Argento I"
"raids.tiers.silver_2_dragon","Argento II"
"raids.tiers.silver_3_dragon","Argento III"
"raids.tiers.silver_dragon","Argento"
"raids.tiers.title","Arena Raid"
"raids.tiers.title.dragon","Arena dei Raid dei draghi"
"raids.tiers.tooltip","Colleziona i trofei per raggiungere le arene superiori. Il bottino ottenuto dai bauli [#!]Ricercato: Eroi[#] aumenta nelle arene più avanzate.

Arena Raid attuale: {0}"
"raids.tiers.tooltip.dragon","Colleziona i trofei per raggiungere le arene superiori. Il bottino ottenuto dal [#!]baule del Raid di inattività[#] aumenta nelle arene più avanzate.

Arena del Raid dei draghi attuale: {0}"
"raids.tierscolored.bronze","[#dd8866]BRONZO[#]"
"raids.tierscolored.bronze_1_dragon","[#dd8866]BRONZO I[#]"
"raids.tierscolored.bronze_2_dragon","[#dd8866]BRONZO II[#]"
"raids.tierscolored.bronze_3_dragon","[#dd8866]BRONZO III[#]"
"raids.tierscolored.bronze_dragon","[#dd8866]BRONZO[#]"
"raids.tierscolored.diamond","[#99ddff]DIAMANTE[#]"
"raids.tierscolored.diamond_1_dragon","[#99ddff]DIAMANTE I[#]"
"raids.tierscolored.diamond_2_dragon","[#99ddff]DIAMANTE II[#]"
"raids.tierscolored.diamond_3_dragon","[#99ddff]DIAMANTE III[#]"
"raids.tierscolored.diamond_dragon","[#99ddff]DIAMANTE[#]"
"raids.tierscolored.gold","[#ffdd77]ORO[#]"
"raids.tierscolored.gold_1_dragon","[#ffdd77]ORO I[#]"
"raids.tierscolored.gold_2_dragon","[#ffdd77]ORO II[#]"
"raids.tierscolored.gold_3_dragon","[#ffdd77]ORO III[#]"
"raids.tierscolored.gold_dragon","[#ffdd77]ORO[#]"
"raids.tierscolored.platinum","[#77ffcc]PLATINO[#]"
"raids.tierscolored.platinum_1_dragon","[#77ffcc]PLATINO I[#]"
"raids.tierscolored.platinum_2_dragon","[#77ffcc]PLATINO II[#]"
"raids.tierscolored.platinum_3_dragon","[#77ffcc]PLATINO III[#]"
"raids.tierscolored.platinum_dragon","[#77ffcc]PLATINO[#]"
"raids.tierscolored.silver","[#ccddff]ARGENTO[#]"
"raids.tierscolored.silver_1_dragon","[#ccddff]ARGENTO I[#]"
"raids.tierscolored.silver_2_dragon","[#ccddff]ARGENTO II[#]"
"raids.tierscolored.silver_3_dragon","[#ccddff]ARGENTO III[#]"
"raids.tierscolored.silver_dragon","[#ccddff]ARGENTO[#]"
"raids.title","Raid"
"raids.title.dragon","Raid del drago"
"raids.tournament.available_bounty","Punteggio disponibile"
"raids.tournament.battle.requirement.energy.message","Hai esaurito l'Energia del torneo Raid.

Viene ripristinata completamente al termine di ogni giorno di combattimenti."
"raids.tournament.battle.requirement.energy.title","Senza Energia del torneo Raid"
"raids.tournament.battles_ongoing","Si combatte!"
"raids.tournament.bounty","[#ffdd77]Bonus difficoltà:[#] {0}"
"raids.tournament.button.rewards","Bottino"
"raids.tournament.button.rules","Regole"
"raids.tournament.cannot_edit.team_not_full.description","Non puoi partecipare ai tornei Raid con una difesa composta da meno di 5 Eroi.

Assicurati che la squadra di difesa sia al completo."
"raids.tournament.cannot_edit.team_not_full.description.dragon","Non puoi partecipare ai tornei Raid con una squadra di difesa composta da meno di 5 draghi.

Assicurati che la squadra di difesa sia al completo."
"raids.tournament.cannot_edit.team_not_full.title","Squadra non ammessa"
"raids.tournament.cannot_join.team_not_full.description","Per soddisfare i requisiti del torneo, hai bisogno di almeno 5 Eroi nel tuo Albo degli Eroi.

Controlla i requisiti nello striscione del torneo."
"raids.tournament.cannot_join.team_not_full.description.dragon","Per soddisfare i requisiti del torneo, hai bisogno di almeno 5 draghi nel tuo Albo dei draghi.

Controlla i requisiti nello striscione del torneo."
"raids.tournament.cannot_join.team_not_full.title","Eroi insufficienti"
"raids.tournament.cannot_join.team_not_full.title.dragon","Draghi insufficienti"
"raids.tournament.consolation_prize","Ricompensa per la partecipazione"
"raids.tournament.defeats","Sconfitte"
"raids.tournament.defense_grade.default.description","Se la tua squadra di difesa non è stata attaccata durante un torneo, il Grado di difesa sarà [#!]C[#]."
"raids.tournament.defense_grade.default.title","Grado di difesa predefinito"
"raids.tournament.defense_grade.info","{0}%: {1} - {2} punti"
"raids.tournament.defense_grade.info.description","Il Grado di difesa è determinato in base alla percentuale di vittorie della tua squadra di difesa. Al termine di ogni giorno di combattimenti, ricevi dei punti in base al grado."
